Fecha,Campaña,Set anuncios,Anuncio,Plataforma,Objetivo,Tipo de resultado,Resultados,Coste,Alcance,Impresiones,Recuerdo anuncio estimado,Clics en link,Vistas,Clics (todos),Engagement en página,Follows o likes,Visitas a perfil IG,Leads,Leads de sitio web,Meta leads,Ventas
2025-02-11,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.02,14,14,0,0,14,0,0,0,0,0,0,0,0.0
2025-02-13,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,2,2,0,0,2,0,0,0,0,0,0,0,0.0
2025-02-03,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,7,0.33,76,76,0,7,76,7,9,0,0,0,0,0,0.0
2025-02-03,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,44,3.85,4655,4805,0,44,4810,108,46,0,0,0,0,0,0.0
2025-02-14,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,6,0.94,844,872,0,6,873,7,6,0,0,0,0,0,0.0
2025-02-14,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,1,0.04,27,27,0,1,27,2,1,0,1,0,0,0,0.0
2025-02-14,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,0,0.03,48,116,0,0,0,0,0,0,0,0,0,0,0.0
2025-02-14,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,messenger,Clics en link,Clics en link,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0
2025-02-13,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,29,2.82,2669,2800,0,29,2805,43,30,0,0,0,0,0,0.0
2025-02-13,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,2,0.07,149,403,0,2,0,2,2,0,0,0,0,0,0.0
2025-02-13,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,1,0.05,22,22,0,1,22,1,1,0,0,0,0,0,0.0
2025-02-13,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,7,0.95,905,935,0,7,937,15,8,0,0,0,0,0,0.0
2025-02-03,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,2,3,0,0,3,0,0,0,0,0,0,0,0.0
2025-02-13,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,1,0.03,10,11,0,1,11,1,1,0,0,0,0,0,0.0
2025-02-13,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,0,0.01,42,120,0,0,0,0,0,0,0,0,0,0,0.0
2025-02-12,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,20,2.66,2887,3024,0,20,3029,31,21,0,0,0,0,0,0.0
2025-02-12,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,1,0.09,38,38,0,1,38,1,1,0,0,0,0,0,0.0
2025-02-12,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,0,0.06,152,403,0,0,0,0,0,0,0,0,0,0,0.0
2025-02-12,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,2,2,0,0,2,0,0,0,0,0,0,0,0.0
2025-02-04,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.06,17,17,0,0,17,0,1,0,0,0,0,0,0.0
2025-02-04,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,1,0.02,103,248,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-04,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,8,0.93,846,874,0,8,876,21,9,0,0,0,0,0,0.0
2025-02-04,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0
2025-02-03,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,3,0.15,306,820,0,3,0,3,3,0,0,0,0,0,0.0
2025-02-14,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,0,0.16,37,37,0,0,37,0,0,0,0,0,0,0,0.0
2025-02-04,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,1,0.15,424,1092,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-15,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,31,3.29191257,3070,3216,0,31,3218,57,35,0,0,0,0,0,0.0
2025-02-02,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,38,2.73,3517,3718,0,38,3724,95,43,0,0,0,0,0,0.0
2025-02-16,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,46,3.38,3745,3957,0,46,3958,68,51,0,0,0,0,0,0.0
2025-02-16,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,5,0.17,58,58,0,5,58,6,5,0,1,0,0,0,0.0
2025-02-16,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,2,0.08,274,748,0,2,0,2,2,0,0,0,0,0,0.0
2025-02-16,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,5,5,0,0,5,0,0,0,0,0,0,0,0.0
2025-02-16,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.08,17,17,0,0,17,0,0,0,0,0,0,0,0.0
2025-02-16,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,8,0.92,1094,1137,0,8,1137,12,8,0,0,0,0,0,0.0
2025-02-07,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.06,15,15,0,0,15,0,0,0,0,0,0,0,0.0
2025-02-15,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,3,0.15912568,244,618,0,3,0,3,3,0,0,0,0,0,0.0
2025-02-15,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,4,0.17901639,41,41,0,4,41,4,4,0,0,0,0,0,0.0
2025-02-14,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0
2025-02-15,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.00994536,4,4,0,0,4,0,0,0,0,0,0,0,0.0
2025-02-15,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,10,0.87,871,902,0,10,905,16,11,0,0,0,0,0,0.0
2025-02-15,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.02,18,18,0,0,18,1,0,0,1,0,0,0,0.0
2025-02-15,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,0,0.08,49,123,0,0,0,0,0,0,0,0,0,0,0.0
2025-02-14,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,26,2.77,2631,2762,0,26,2767,41,28,0,0,0,0,0,0.0
2025-02-14,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,1,0.13,218,652,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-03,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,messenger,Clics en link,Clics en link,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0
2025-02-03,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,1,0.07,16,16,0,1,16,1,1,0,0,0,0,0,0.0
2025-02-03,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,10,0.68,883,913,0,10,914,25,12,0,0,0,0,0,0.0
2025-02-03,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,1,0.07,101,249,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-04,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,32,2.82,2731,2887,0,32,2890,65,35,0,0,0,0,0,0.0
2025-02-04,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,9,0.85,241,241,0,9,241,10,10,0,1,0,0,0,0.0
2025-02-02,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,2,0.16,175,466,0,2,0,2,2,0,0,0,0,0,0.0
2025-02-06,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,5,0.62,199,199,0,5,199,5,5,0,0,0,0,0,0.0
2025-02-09,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,1,0.07,31,31,0,1,31,1,1,0,0,0,0,0,0.0
2025-02-09,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,2,0.01,62,150,0,2,0,2,2,0,0,0,0,0,0.0
2025-02-08,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,32,2.87,3053,3226,0,32,3229,61,32,0,0,0,0,0,0.0
2025-02-08,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,2,0.09,128,308,0,2,0,2,2,0,0,0,0,0,0.0
2025-02-06,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.13881356,46,47,0,0,47,0,0,0,0,0,0,0,0.0
2025-02-06,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,1,0.06940678,51,120,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-06,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,8,0.96177966,850,873,0,8,874,23,9,0,0,0,0,0,0.0
2025-02-06,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,1,0.09,188,569,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-06,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,21,2.57,2211,2305,0,21,2308,49,22,0,0,0,0,0,0.0
2025-02-08,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,1,0.28,104,104,0,1,104,1,1,0,0,0,0,0,0.0
2025-02-09,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0
2025-02-08,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,6,6,0,0,6,0,0,0,0,0,0,0,0.0
2025-02-08,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,12,0.97,996,1045,0,12,1051,21,13,0,0,0,0,0,0.0
2025-02-08,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,1,0.14,45,45,0,1,45,1,2,0,0,0,0,0,0.0
2025-02-08,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,messenger,Clics en link,Clics en link,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0
2025-02-08,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,0,0.01,27,75,0,0,0,0,0,0,0,0,0,0,0.0
2025-02-07,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,5,0.36,96,97,0,5,97,6,5,0,1,0,0,0,0.0
2025-02-07,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,19,2.62,2337,2444,0,19,2447,56,21,0,0,0,0,0,0.0
2025-02-07,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,0,0.12,168,431,0,0,0,0,0,0,0,0,0,0,0.0
2025-02-07,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,3,3,0,0,3,0,0,0,0,0,0,0,0.0
2025-02-07,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,14,0.9,808,836,0,14,837,23,17,0,0,0,0,0,0.0
2025-02-09,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,9,1.07,1058,1102,0,9,1103,23,10,0,0,0,0,0,0.0
2025-02-09,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,1,0.03,137,350,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-12,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,3,0.07,44,124,0,3,0,2,3,0,0,0,0,0,0.0
2025-02-10,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,1,0.09,32,32,0,1,32,1,1,0,0,0,0,0,0.0
2025-02-12,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,14,0.98,1135,1164,0,14,1168,21,15,0,0,0,0,0,0.0
2025-02-12,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.01,17,17,0,0,17,0,0,0,0,0,0,0,0.0
2025-02-11,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,2,0.13910256,200,509,0,2,0,2,2,0,0,0,0,0,0.0
2025-02-11,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,39,2.84166667,2903,3066,0,39,3073,68,42,0,0,0,0,0,0.0
2025-02-11,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,3,0.11923077,41,41,0,3,41,3,3,0,0,0,0,0,0.0
2025-02-11,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,13,1.2,1206,1240,0,13,1241,20,13,0,0,0,0,0,0.0
2025-02-11,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,1,0.08,100,256,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-10,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,24,2.53,2710,2876,0,24,2879,50,26,0,0,0,0,0,0.0
2025-02-10,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,4,0.07,126,313,0,4,0,4,4,0,0,0,0,0,0.0
2025-02-10,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0
2025-02-09,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,2,0.3,76,76,0,2,76,2,2,0,0,0,0,0,0.0
2025-02-05,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,0,0.05,56,134,0,0,0,0,0,0,0,0,0,0,0.0
2025-02-05,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.02,8,8,0,0,8,0,0,0,0,0,0,0,0.0
2025-02-05,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,14,0.93,741,757,0,14,757,21,14,0,0,0,0,0,0.0
2025-02-05,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,1,0.06,137,373,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-05,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,21,2.66,2319,2424,0,21,2427,54,22,0,0,0,0,0,0.0
2025-02-05,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,2,0.34,79,79,0,2,79,2,2,0,0,0,0,0,0.0
2025-02-10,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,1,0.01,18,18,0,1,18,1,1,0,0,0,0,0,0.0
2025-02-10,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,14,0.98,1016,1047,0,14,1047,30,18,0,0,0,0,0,0.0
2025-02-10,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,0,0.02,58,159,0,0,0,0,0,0,0,0,0,0,0.0
2025-02-09,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,34,3.21,3493,3691,0,34,3696,63,36,0,0,0,0,0,0.0
2025-02-02,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,3,0.49,168,168,0,3,168,3,3,0,0,0,0,0,0.0
2025-02-16,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,1,0.08,98,263,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-02,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,2,2,0,0,2,0,0,0,0,0,0,0,0.0
2025-02-21,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.06,10,10,0,0,10,0,0,0,0,0,0,0,0.0
2025-01-30,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,1,0.13,30,30,0,1,30,1,1,0,0,0,0,0,0.0
2025-01-30,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,33,2.73,3230,3379,0,33,3381,79,35,0,0,0,0,0,0.0
2025-01-30,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,2,0.09,237,729,0,2,0,2,2,0,0,0,0,0,0.0
2025-02-21,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,39,4.26101053,3925,4042,0,39,4045,59,41,0,0,0,0,0,0.0
2025-02-21,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,1,0.11974737,22,22,0,1,22,1,1,0,0,0,0,0,0.0
2025-02-21,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,5,0.35924211,1066,3117,0,5,0,5,5,0,0,0,0,0,0.0
2025-02-21,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,5,5,0,0,5,0,0,0,0,0,0,0,0.0
2025-02-21,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,4,0.13,132,315,0,4,0,3,4,0,0,0,0,0,0.0
2025-02-21,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,17,1.05,974,1009,0,17,1010,23,17,0,0,0,0,0,0.0
2025-02-20,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,40,4.37,4320,4587,0,40,4602,73,45,0,0,0,0,0,0.0
2025-02-22,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.01,4,4,0,0,4,0,0,0,0,0,0,0,0.0
2025-02-20,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,7,0.35,919,2477,0,7,0,6,7,0,0,0,0,0,0.0
2025-02-20,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,0,0.09,16,16,0,0,16,0,0,0,0,0,0,0,0.0
2025-01-31,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,0,0.06,87,209,0,0,0,0,0,0,0,0,0,0,0.0
2025-01-31,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,1,0.13,32,33,0,1,33,1,1,0,0,0,0,0,0.0
2025-02-20,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,12,1.14,1101,1143,0,12,1145,23,14,0,0,0,0,0,0.0
2025-02-20,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,2,0.04,320,809,0,2,0,2,2,0,0,0,0,0,0.0
2025-01-31,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,0,0.21,46,46,0,0,46,0,0,0,0,0,0,0,0.0
2025-01-31,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,0,0.06,139,377,0,0,0,0,0,0,0,0,0,0,0.0
2025-01-31,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,30,2.76,2606,2732,0,30,2734,60,30,0,0,0,0,0,0.0
2025-01-30,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,3,3,0,0,3,0,0,0,0,0,0,0,0.0
2025-01-30,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,1,0.02,87,253,0,1,0,1,1,0,0,0,0,0,0.0
2025-02-20,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.0,7,7,0,0,7,0,0,0,0,0,0,0,0.0
2025-02-23,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,0,0.13,20,24,0,0,24,0,0,0,0,0,0,0,0.0
2025-01-29,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,audience_network,Clics en link,Clics en link,0,0.03,76,232,0,0,0,0,0,0,0,0,0,0,0.0
2025-01-29,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,instagram,Clics en link,Clics en link,0,0.02,7,7,0,0,7,0,0,0,0,0,0,0,0.0
2025-01-29,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,17,1.28,1283,1317,0,17,1319,34,18,0,0,0,0,0,0.0
2025-02-23,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,14,0.72,1294,3757,0,14,0,14,14,0,0,0,0,0,0.0
2025-01-29,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,instagram,Clics en link,Clics en link,0,0.0,2,2,0,0,2,0,0,0,0,0,0,0,0.0
2025-01-29,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,audience_network,Clics en link,Clics en link,3,0.05979021,222,654,0,3,0,3,3,0,0,0,0,0,0.0
2025-01-29,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,38,2.79020979,3202,3367,0,38,3377,76,40,0,0,0,0,0,0.0
2025-02-23,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,facebook,Clics en link,Clics en link,50,4.06,4000,4369,0,50,4373,82,58,0,0,0,0,0,0.0
2025-02-23,Post_chapoteos,Chapoteos_4_oct,Chapoteos_29_nov,messenger,Clics en link,Clics en link,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
2025-02-23,Post_chapoteos,Chapoteos_4_oct,Copia_chapoteos,facebook,Clics en link,Clics en link,7,0.78,886,919,0,7,919,13,8,0,0,0,0,0,0.0
